Date/Time,Lat,Lon
"2019-12-23 23:29:32",33.97015,-118.10806
"2019-12-23 23:29:32",34.10976,-118.28088
"2019-12-23 23:29:31",34.15645,-118.37813
"2019-12-23 23:29:31",33.5178,-112.17063
"2019-12-23 23:29:31",39.91475,-82.97347
"2019-12-23 23:29:31",38.77895,-121.38471
"2019-12-23 23:29:31",33.57092,-101.83962
"2019-12-23 23:29:31",38.8039,-77.01001
"2019-12-23 23:29:30",33.69707,-112.07949
"2019-12-23 23:29:30",33.62233,-112.43094
"2019-12-23 23:28:18",38.75276,-121.38454
"2019-12-23 23:28:18",39.92047,-82.95179
"2019-12-23 23:28:18",35.4932,-97.82764
"2019-12-23 23:28:17",34.15221,-118.37254
"2019-12-23 23:28:17",33.53389,-101.84563
"2019-12-23 23:28:17",33.61798,-112.4352
"2019-12-23 23:28:16",33.48926,-112.20836
"2019-12-23 23:28:15",38.79057,-76.99858
"2019-12-23 23:28:15",33.97168,-118.14325
"2019-12-23 23:28:15",34.11841,-118.27354
"2019-12-23 23:27:31",38.23652,-85.64541
"2019-12-23 23:27:23",34.11323,-118.27701
"2019-12-23 23:27:22",38.79991,-77.00891
"2019-12-23 23:27:22",33.50816,-101.845
"2019-12-23 23:27:22",39.93223,-82.94434
"2019-12-23 23:27:22",33.49108,-112.22125
"2019-12-23 23:27:22",38.75567,-121.37537
"2019-12-23 23:27:22",33.98309,-118.15905
"2019-12-23 23:27:21",34.15517,-118.39433
"2019-12-23 23:27:21",33.6226,-112.42965
"2019-12-23 23:27:18",38.23906,-85.63995
"2019-12-23 23:27:13",35.47957,-97.82484
"2019-12-23 23:26:33",34.1099,-118.27663
"2019-12-23 23:26:33",33.48578,-101.8476
"2019-12-23 23:26:33",33.99552,-118.17158
"2019-12-23 23:26:33",38.78951,-77.00568
"2019-12-23 23:26:33",38.74445,-121.36432
"2019-12-23 23:26:32",33.62137,-112.43829
"2019-12-23 23:26:30",35.48909,-97.82478
"2019-12-23 23:26:29",39.94487,-82.94385
"2019-12-23 23:26:20",38.25261,-85.60769
"2019-12-23 23:26:17",34.15906,-118.42836
"2019-12-23 23:26:15",33.49513,-112.22293
"2019-12-23 23:25:39",34.10929,-118.27051
"2019-12-23 23:25:39",33.48555,-112.20518
"2019-12-23 23:25:39",39.95572,-82.95209
"2019-12-23 23:25:39",38.74855,-121.36227
"2019-12-23 23:25:39",33.4603,-101.84691
"2019-12-23 23:25:38",34.00388,-118.16777
"2019-12-23 23:25:38",38.25824,-85.58151
"2019-12-23 23:25:37",33.61935,-112.42926
"2019-12-23 23:25:34",38.79556,-77.00397
"2019-12-23 23:25:32",34.15915,-118.44349
"2019-12-23 23:24:22",33.44838,-101.88062
"2019-12-23 23:24:22",34.00376,-118.16923
"2019-12-23 23:24:22",35.49478,-97.82659
"2019-12-23 23:24:22",34.10459,-118.25792
"2019-12-23 23:24:21",38.71391,-121.36749
"2019-12-23 23:24:20",33.47717,-112.17244
"2019-12-23 23:24:20",34.16432,-118.47623
"2019-12-23 23:24:18",38.79515,-77.00543
"2019-12-23 23:24:17",39.96808,-82.97193
"2019-12-23 23:24:14",38.26985,-85.52056
"2019-12-23 23:23:37",33.62219,-112.4296
"2019-12-23 23:23:33",34.08895,-118.24287
"2019-12-23 23:23:33",33.44788,-101.90643
"2019-12-23 23:23:33",38.69801,-121.35994
"2019-12-23 23:23:33",33.49345,-112.17153
"2019-12-23 23:23:33",39.97613,-82.97874
"2019-12-23 23:23:30",35.47169,-97.83074
"2019-12-23 23:23:30",33.62219,-112.4296
"2019-12-23 23:23:29",34.00068,-118.16837
"2019-12-23 23:23:24",38.27027,-85.50414
"2019-12-23 23:23:23",38.79424,-76.9907
"2019-12-23 23:23:18",34.17023,-118.51445
"2019-12-23 23:22:37",35.4763,-97.8249
"2019-12-23 23:22:37",34.08266,-118.24556
"2019-12-23 23:22:37",33.44569,-101.93469
"2019-12-23 23:22:37",38.69096,-121.35886
"2019-12-23 23:22:35",39.98927,-82.98267
"2019-12-23 23:22:35",33.62128,-112.43795
"2019-12-23 23:22:34",33.51016,-112.16206
"2019-12-23 23:22:32",34.17176,-118.52926
